Index	chr	str	end	name	PeakID	Chr_Homer	Start_Homer	End_Homer	CpG%	GC%
5638	chr14	51989475	52010691	ENSG00000087302	NaN	NaN	NaN	NaN	0.008815	0.367223
5639	chr14	52004803	52069228	ENSG00000087303	NaN	NaN	NaN	NaN	0.010524	0.432472
5640	chr14	52267713	52276724	ENSG00000168229	NaN	NaN	NaN	NaN	0.0202	0.438908
5641	chr14	52314305	52328606	ENSG00000125384	NaN	NaN	NaN	NaN	0.013427	0.421859
5642	chr14	52430590	52552522	ENSG00000087301	NaN	NaN	NaN	NaN	0.006631	0.365072
5643	chr14	52553148	52637713	ENSG00000180998	NaN	NaN	NaN	NaN	0.007533	0.373145
5644	chr14	52639916	52695900	ENSG00000197930	NaN	NaN	NaN	NaN	0.009485	0.375947
5645	chr14	52707172	52728587	ENSG00000100519	NaN	NaN	NaN	NaN	0.00962	0.378987
5646	chr14	52730180	52774998	ENSG00000198252	NaN	NaN	NaN	NaN	0.01071	0.382659
5647	chr14	52775194	52791668	ENSG00000100522	NaN	NaN	NaN	NaN	0.011959	0.378718
5648	chr14	52857268	52952435	ENSG00000073712	NaN	NaN	NaN	NaN	0.010613	0.392983
5649	chr14	53036745	53153282	ENSG00000100523	NaN	NaN	NaN	NaN	0.007261	0.377274
5650	chr14	53949736	53958761	ENSG00000125378	NaN	NaN	NaN	NaN	0.042442	0.539169
5651	chr14	54396849	54420218	ENSG00000100526	NaN	NaN	NaN	NaN	0.010912	0.40344
5652	chr14	54423560	54441431	ENSG00000100528	NaN	NaN	NaN	NaN	0.011919	0.382631
5653	chr14	54474484	54489196	ENSG00000197045	NaN	NaN	NaN	NaN	0.011352	0.367863
5654	chr14	54509812	54539309	ENSG00000100532	NaN	NaN	NaN	NaN	0.008679	0.374411
5655	chr14	54567097	54793315	ENSG00000020577	NaN	NaN	NaN	NaN	0.010112	0.41089
5656	chr14	54842008	54902852	ENSG00000131979	NaN	NaN	NaN	NaN	0.013017	0.422145
5657	chr14	54938950	55027105	ENSG00000198554	NaN	NaN	NaN	NaN	0.009948	0.394351
5658	chr14	55027230	55049488	ENSG00000180008	NaN	NaN	NaN	NaN	0.010514	0.378246
5659	chr14	55051631	55070192	ENSG00000168175	NaN	NaN	NaN	NaN	0.015409	0.401702
5660	chr14	55124110	55145413	ENSG00000131981	NaN	NaN	NaN	NaN	0.014975	0.446181
5661	chr14	55148112	55191678	ENSG00000126787	NaN	NaN	NaN	NaN	0.011339	0.391108
5662	chr14	55271303	55361918	ENSG00000178974	NaN	NaN	NaN	NaN	0.010903	0.409767
5663	chr14	55366392	55411858	ENSG00000126775	NaN	NaN	NaN	NaN	0.012251	0.417873
5664	chr14	55413541	55456726	ENSG00000182521	NaN	NaN	NaN	NaN	0.012458	0.424152
5665	chr14	55559072	55701526	ENSG00000126777	NaN	NaN	NaN	NaN	0.009592	0.374204
5666	chr14	56117814	56301526	ENSG00000139946	NaN	NaN	NaN	NaN	0.009742	0.404029
5667	chr14	56488354	56650606	ENSG00000070269	NaN	NaN	NaN	NaN	0.008732	0.405259
5668	chr14	56648965	56730535	ENSG00000259133	NaN	NaN	NaN	NaN	0.010519	0.433811
5669	chr14	56799905	56810479	ENSG00000165588	NaN	NaN	NaN	NaN	0.027807	0.465954
5670	chr14	57200507	57269008	ENSG00000070367	NaN	NaN	NaN	NaN	0.007182	0.359732
5671	chr14	57268909	57298742	ENSG00000053770	NaN	NaN	NaN	NaN	0.00771	0.351691
5672	chr14	57390544	57415917	ENSG00000139977	NaN	NaN	NaN	NaN	0.011785	0.372837
5673	chr14	57469301	57493867	ENSG00000100557	NaN	NaN	NaN	NaN	0.006473	0.399739
5674	chr14	57563922	57982194	ENSG00000151812	NaN	NaN	NaN	NaN	0.006361	0.395447
5675	chr14	57999735	58298139	ENSG00000139971	NaN	NaN	NaN	NaN	0.006951	0.400378
5676	chr14	58200080	58235636	ENSG00000131966	NaN	NaN	NaN	NaN	0.013022	0.386658
5677	chr14	58244831	58272012	ENSG00000100567	NaN	NaN	NaN	NaN	0.012362	0.402929
5678	chr14	58298385	58373887	ENSG00000032219	NaN	NaN	NaN	NaN	0.009934	0.374772
5679	chr14	58395916	58408701	ENSG00000196860	NaN	NaN	NaN	NaN	0.016661	0.423387
5680	chr14	58408494	58427614	ENSG00000100575	NaN	NaN	NaN	NaN	0.012605	0.408839
5681	chr14	58427385	58551289	ENSG00000100578	NaN	NaN	NaN	NaN	0.007661	0.369703
5682	chr14	58633967	58648321	ENSG00000165617	NaN	NaN	NaN	NaN	0.025012	0.455204
5683	chr14	59188646	59371405	ENSG00000100592	NaN	NaN	NaN	NaN	0.008171	0.399768
5684	chr14	59429022	59465342	ENSG00000181619	NaN	NaN	NaN	NaN	0.012941	0.403387
5685	chr14	59460363	59484430	ENSG00000126790	NaN	NaN	NaN	NaN	0.017244	0.425354
5686	chr14	59484443	59505410	ENSG00000050130	NaN	NaN	NaN	NaN	0.008395	0.367816
5687	chr14	59504539	59576831	ENSG00000151838	NaN	NaN	NaN	NaN	0.007318	0.391814
5688	chr14	59595976	59870966	ENSG00000139970	NaN	NaN	NaN	NaN	0.006421	0.390556
5689	chr14	59919713	60063559	ENSG00000131951	NaN	NaN	NaN	NaN	0.006451	0.363822
5690	chr14	60091911	60169133	ENSG00000126773	NaN	NaN	NaN	NaN	0.008353	0.379931
5691	chr14	60144120	60169856	ENSG00000100612	NaN	NaN	NaN	NaN	0.008626	0.396526
5692	chr14	60245752	60299087	ENSG00000100614	NaN	NaN	NaN	NaN	0.010181	0.360814
5693	chr14	60396469	60515543	ENSG00000179008	NaN	NaN	NaN	NaN	0.006681	0.356281
5694	chr14	60508951	60512850	ENSG00000184302	NaN	NaN	NaN	NaN	0.051052	0.530392
5695	chr14	60643415	60658259	ENSG00000126778	NaN	NaN	NaN	NaN	0.03921	0.50384
5696	chr14	60709528	60724348	ENSG00000100625	NaN	NaN	NaN	NaN	0.022404	0.440756
5697	chr14	60734742	60969953	ENSG00000020426	NaN	NaN	NaN	NaN	0.006991	0.365482
5698	chr14	60971451	60981358	ENSG00000126814	NaN	NaN	NaN	NaN	0.012013	0.379631
5699	chr14	60981114	61083733	ENSG00000139974	NaN	NaN	NaN	NaN	0.007101	0.373253
5700	chr14	61187559	61550976	ENSG00000027075	NaN	NaN	NaN	NaN	0.011312	0.419631
5701	chr14	61277370	61281840	ENSG00000182107	NaN	NaN	NaN	NaN	0.043186	0.48434
5702	chr14	61529128	61657964	ENSG00000258989	NaN	NaN	NaN	NaN	0.009362	0.431643
5703	chr14	61570540	61658696	ENSG00000232774	NaN	NaN	NaN	NaN	0.008099	0.407675
5704	chr14	61695513	61748259	ENSG00000100644	NaN	NaN	NaN	NaN	0.008968	0.372483
5705	chr14	61762357	61796428	ENSG00000023608	NaN	NaN	NaN	NaN	0.012386	0.396085
5706	chr14	61995823	62112550	ENSG00000139973	NaN	NaN	NaN	NaN	0.007121	0.389156
5707	chr14	62699454	63102037	ENSG00000140015	NaN	NaN	NaN	NaN	0.006271	0.369543
5708	chr14	63204114	63293219	ENSG00000126785	NaN	NaN	NaN	NaN	0.008103	0.403243
5709	chr14	63312835	63318879	ENSG00000179600	NaN	NaN	NaN	NaN	0.012577	0.442588
5710	chr14	63371357	63543374	ENSG00000154001	NaN	NaN	NaN	NaN	0.009882	0.392427
5711	chr14	63597039	63641861	ENSG00000140006	NaN	NaN	NaN	NaN	0.011803	0.41203
5712	chr14	63684214	63728039	ENSG00000126821	NaN	NaN	NaN	NaN	0.011478	0.3966
5713	chr14	63852983	64226433	ENSG00000054654	NaN	NaN	NaN	NaN	0.010762	0.41272
5714	chr14	64084232	64338112	ENSG00000140009	NaN	NaN	NaN	NaN	0.010582	0.407589
5715	chr14	64388031	64463457	ENSG00000100714	NaN	NaN	NaN	NaN	0.012383	0.437502
5716	chr14	64449106	64505213	ENSG00000089775	NaN	NaN	NaN	NaN	0.015506	0.42255
5717	chr14	64465499	64474503	ENSG00000179841	NaN	NaN	NaN	NaN	0.010552	0.375389
5718	chr14	64503712	64533690	ENSG00000126804	NaN	NaN	NaN	NaN	0.014011	0.39549
5719	chr14	64535905	64546173	ENSG00000126803	NaN	NaN	NaN	NaN	0.035064	0.455395
5720	chr14	64549902	64589380	ENSG00000165807	NaN	NaN	NaN	NaN	0.012032	0.427479
5721	chr14	64704102	64750247	ENSG00000126822	NaN	NaN	NaN	NaN	0.018009	0.529375
5722	chr14	64746283	64879883	ENSG00000070182	NaN	NaN	NaN	NaN	0.013542	0.495534
5723	chr14	64914361	64944591	ENSG00000258289	NaN	NaN	NaN	NaN	0.00923	0.410916
5724	chr14	64914485	65061803	ENSG00000125954	NaN	NaN	NaN	NaN	0.012972	0.453147
5725	chr14	64939152	64942905	ENSG00000176153	NaN	NaN	NaN	NaN	0.011727	0.479883
5726	chr14	64945814	64972776	ENSG00000139998	NaN	NaN	NaN	NaN	0.017136	0.522254
5727	chr14	64986720	65062652	ENSG00000257365	NaN	NaN	NaN	NaN	0.012393	0.438419
5728	chr14	65006174	65102695	ENSG00000125952	NaN	NaN	NaN	NaN	0.011925	0.446846
5729	chr14	65410592	65744121	ENSG00000033170	NaN	NaN	NaN	NaN	0.009572	0.384885
5730	chr14	65957297	66004523	ENSG00000258847	NaN	NaN	NaN	NaN	0.007475	0.443485
5731	chr14	66507407	67181803	ENSG00000171723	NaN	NaN	NaN	NaN	0.008952	0.377714
5732	chr14	67189393	67228550	ENSG00000172717	NaN	NaN	NaN	NaN	0.008862	0.411702
5733	chr14	67241109	67335819	ENSG00000072415	NaN	NaN	NaN	NaN	0.009556	0.376254
5734	chr14	67294371	67360265	ENSG00000100554	NaN	NaN	NaN	NaN	0.010214	0.385392
5735	chr14	67359997	67386516	ENSG00000134001	NaN	NaN	NaN	NaN	0.009013	0.376975
5736	chr14	67386983	67412200	ENSG00000100558	NaN	NaN	NaN	NaN	0.01269	0.474402
5737	chr14	67447084	67533739	ENSG00000198133	NaN	NaN	NaN	NaN	0.01356	0.485338
5738	chr14	67533301	67589612	ENSG00000054690	NaN	NaN	NaN	NaN	0.013213	0.480155
5739	chr14	67581955	67600287	ENSG00000100564	NaN	NaN	NaN	NaN	0.012765	0.439232
5740	chr14	67619798	67651720	ENSG00000081181	NaN	NaN	NaN	NaN	0.008991	0.421935
5741	chr14	67647075	67674831	ENSG00000100568	NaN	NaN	NaN	NaN	0.012358	0.429709
5742	chr14	67659820	67690367	ENSG00000258466	NaN	NaN	NaN	NaN	0.013226	0.435591
5743	chr14	67676801	67695814	ENSG00000072042	NaN	NaN	NaN	NaN	0.009415	0.426603
5744	chr14	67701886	67734452	ENSG00000139988	NaN	NaN	NaN	NaN	0.008383	0.410612
5745	chr14	67727374	67816590	ENSG00000072121	NaN	NaN	NaN	NaN	0.009584	0.430035
5746	chr14	67819779	68730218	ENSG00000182185	NaN	NaN	NaN	NaN	0.007311	0.384755
5747	chr14	68787660	68796253	ENSG00000185650	NaN	NaN	NaN	NaN	0.04318	0.532643
5748	chr14	68874143	68979440	ENSG00000072110	NaN	NaN	NaN	NaN	0.014513	0.505136
5749	chr14	69050881	69153150	ENSG00000139990	NaN	NaN	NaN	NaN	0.007511	0.402298
5750	chr14	69191511	69244020	ENSG00000081177	NaN	NaN	NaN	NaN	0.010875	0.413643
5751	chr14	69259277	69357033	ENSG00000100626	NaN	NaN	NaN	NaN	0.014189	0.48618
5752	chr14	69380123	69398627	ENSG00000100632	NaN	NaN	NaN	NaN	0.013457	0.403264
5753	chr14	69398015	69462388	ENSG00000029364	NaN	NaN	NaN	NaN	0.010066	0.402001
5754	chr14	69484692	69531551	ENSG00000175985	NaN	NaN	NaN	NaN	0.011247	0.484219
5755	chr14	69569816	69574837	ENSG00000267909	NaN	NaN	NaN	NaN	0.071315	0.623581
5756	chr14	69611596	69715142	ENSG00000100647	NaN	NaN	NaN	NaN	0.009542	0.446426
5757	chr14	69726900	69772005	ENSG00000100650	NaN	NaN	NaN	NaN	0.0143	0.436781
5758	chr14	69775417	69797289	ENSG00000100652	NaN	NaN	NaN	NaN	0.009007	0.430642
5759	chr14	69854131	70032366	ENSG00000198732	NaN	NaN	NaN	NaN	0.010582	0.451277
5760	chr14	70044217	70189070	ENSG00000100678	NaN	NaN	NaN	NaN	0.007481	0.430993
5761	chr14	70325081	70359731	ENSG00000133983	NaN	NaN	NaN	NaN	0.00964	0.393824
5762	chr14	70326064	70417074	ENSG00000258644	NaN	NaN	NaN	NaN	0.008878	0.395319
5763	chr14	70366496	70417061	ENSG00000213463	NaN	NaN	NaN	NaN	0.008069	0.395412
5764	chr14	70452157	70459899	ENSG00000139985	NaN	NaN	NaN	NaN	0.006717	0.397313
5765	chr14	70522358	70535015	ENSG00000134007	NaN	NaN	NaN	NaN	0.004267	0.372205
5766	chr14	70581257	70600690	ENSG00000133997	NaN	NaN	NaN	NaN	0.008646	0.389338
5767	chr14	70641787	70675360	ENSG00000133985	NaN	NaN	NaN	NaN	0.013255	0.454383
5768	chr14	70722526	70809534	ENSG00000006432	NaN	NaN	NaN	NaN	0.012321	0.449844
5769	chr14	70907405	71115382	ENSG00000100731	NaN	NaN	NaN	NaN	0.009352	0.373764
5770	chr14	71320449	71741229	ENSG00000197555	NaN	NaN	NaN	NaN	0.011022	0.400708
5771	chr14	71932439	72566529	ENSG00000182732	NaN	NaN	NaN	NaN	0.007991	0.406549
5772	chr14	72619296	72894116	ENSG00000205683	NaN	NaN	NaN	NaN	0.010382	0.455077
5773	chr14	72926332	72959703	ENSG00000119599	NaN	NaN	NaN	NaN	0.021127	0.489407
5774	chr14	72969451	73027212	ENSG00000165861	NaN	NaN	NaN	NaN	0.015686	0.457575
5775	chr14	73058436	73123898	ENSG00000119707	NaN	NaN	NaN	NaN	0.014742	0.406999
5776	chr14	73136418	73223691	ENSG00000080815	NaN	NaN	NaN	NaN	0.014312	0.42728
5777	chr14	73237497	73274640	ENSG00000100767	NaN	NaN	NaN	NaN	0.024447	0.552271
5778	chr14	73275107	73463642	ENSG00000133961	NaN	NaN	NaN	NaN	0.009422	0.401538
5779	chr14	73478484	73558947	ENSG00000187105	NaN	NaN	NaN	NaN	0.016132	0.461914
5780	chr14	73490964	73493392	ENSG00000170468	NaN	NaN	NaN	NaN	0.066337	0.586079
5781	chr14	73537114	73543794	ENSG00000184227	NaN	NaN	NaN	NaN	0.028597	0.494611
5782	chr14	73567620	73575658	ENSG00000119673	NaN	NaN	NaN	NaN	0.027373	0.486191
5783	chr14	73591706	73596496	ENSG00000177465	NaN	NaN	NaN	NaN	0.030069	0.481837
5784	chr14	73610945	73619888	ENSG00000205669	NaN	NaN	NaN	NaN	0.022031	0.474561
5785	chr14	73644875	73703732	ENSG00000119661	NaN	NaN	NaN	NaN	0.012148	0.405338
5786	chr14	73711783	73714372	ENSG00000176903	NaN	NaN	NaN	NaN	0.052164	0.537273
5787	chr14	73715122	73790285	ENSG00000156030	NaN	NaN	NaN	NaN	0.01868	0.512739
5788	chr14	73851844	73886827	ENSG00000140043	NaN	NaN	NaN	NaN	0.014979	0.420976
5789	chr14	73851971	73932278	ENSG00000258653	NaN	NaN	NaN	NaN	0.01239	0.418071
5790	chr14	73886617	73932511	ENSG00000119725	NaN	NaN	NaN	NaN	0.011069	0.417549
5791	chr14	73931501	73950414	ENSG00000156050	NaN	NaN	NaN	NaN	0.015228	0.467192
5792	chr14	73949926	73963670	ENSG00000119723	NaN	NaN	NaN	NaN	0.017827	0.455399
5793	chr14	73958010	74019399	ENSG00000187097	NaN	NaN	NaN	NaN	0.013651	0.444738
5794	chr14	74019353	74082863	ENSG00000119636	NaN	NaN	NaN	NaN	0.011872	0.430074
5795	chr14	74056850	74084493	ENSG00000119711	NaN	NaN	NaN	NaN	0.011902	0.434142
5796	chr14	74084796	74201235	ENSG00000205659	NaN	NaN	NaN	NaN	0.009602	0.400908
5797	chr14	74239472	74262738	ENSG00000119614	NaN	NaN	NaN	NaN	0.029443	0.53778
5798	chr14	74285423	74303056	ENSG00000119688	NaN	NaN	NaN	NaN	0.018376	0.514773
5799	chr14	74303069	74360008	ENSG00000133980	NaN	NaN	NaN	NaN	0.015087	0.468642
5800	chr14	74405893	74426102	ENSG00000183379	NaN	NaN	NaN	NaN	0.012817	0.49854
5801	chr14	74476192	74494177	ENSG00000119655	NaN	NaN	NaN	NaN	0.013679	0.436475
5802	chr14	74493720	74497106	ENSG00000165898	NaN	NaN	NaN	NaN	0.020679	0.4557
5803	chr14	74498170	74612378	ENSG00000119681	NaN	NaN	NaN	NaN	0.013953	0.514878
5804	chr14	74653437	74713115	ENSG00000119682	NaN	NaN	NaN	NaN	0.010021	0.423087
5805	chr14	74713144	74738620	ENSG00000119616	NaN	NaN	NaN	NaN	0.010873	0.409719
5806	chr14	74763366	74859435	ENSG00000119596	NaN	NaN	NaN	NaN	0.009545	0.396704
5807	chr14	74852871	74871940	ENSG00000119608	NaN	NaN	NaN	NaN	0.011538	0.452882
5808	chr14	74881891	74903745	ENSG00000119689	NaN	NaN	NaN	NaN	0.014552	0.449163
5809	chr14	74903954	74923396	ENSG00000198208	NaN	NaN	NaN	NaN	0.019804	0.553647
5810	chr14	74941834	74955784	ENSG00000119630	NaN	NaN	NaN	NaN	0.022654	0.561577
5811	chr14	75002911	75012366	ENSG00000119718	NaN	NaN	NaN	NaN	0.011635	0.440719
5812	chr14	75013764	75051532	ENSG00000119684	NaN	NaN	NaN	NaN	0.012021	0.41371
5813	chr14	75053221	75069483	ENSG00000119640	NaN	NaN	NaN	NaN	0.01316	0.416615
5814	chr14	75064170	75079987	ENSG00000119703	NaN	NaN	NaN	NaN	0.015175	0.442625
5815	chr14	75079353	75127344	ENSG00000119638	NaN	NaN	NaN	NaN	0.011732	0.420996
5816	chr14	75131470	75176631	ENSG00000170348	NaN	NaN	NaN	NaN	0.012533	0.422046
5817	chr14	75238616	75269283	ENSG00000258740	NaN	NaN	NaN	NaN	0.014609	0.463462
5818	chr14	75278774	75282230	ENSG00000170345	NaN	NaN	NaN	NaN	0.037337	0.539352
5819	chr14	75427716	75474111	ENSG00000140044	NaN	NaN	NaN	NaN	0.016683	0.499968
5820	chr14	75522425	75547015	ENSG00000156127	NaN	NaN	NaN	NaN	0.012973	0.44514
5821	chr14	75578617	75663214	ENSG00000119686	NaN	NaN	NaN	NaN	0.011135	0.454792
5822	chr14	75633625	75955078	ENSG00000119685	NaN	NaN	NaN	NaN	0.008822	0.41186
5823	chr14	75649791	75661189	ENSG00000133935	NaN	NaN	NaN	NaN	0.010529	0.441832
5824	chr14	75902136	76084585	ENSG00000119650	NaN	NaN	NaN	NaN	0.012612	0.439855
5825	chr14	75958099	75982991	ENSG00000119699	NaN	NaN	NaN	NaN	0.016753	0.489876
5826	chr14	76151916	76254342	ENSG00000089916	NaN	NaN	NaN	NaN	0.007831	0.397448
5827	chr14	76310614	76501841	ENSG00000119715	NaN	NaN	NaN	NaN	0.013542	0.481462
5828	chr14	76762189	76783015	ENSG00000071246	NaN	NaN	NaN	NaN	0.018824	0.548257
5829	chr14	76786178	76826246	ENSG00000013523	NaN	NaN	NaN	NaN	0.013128	0.445243
5830	chr14	76826372	76870302	ENSG00000100565	NaN	NaN	NaN	NaN	0.012657	0.472024
5831	chr14	77024543	77028699	ENSG00000119669	NaN	NaN	NaN	NaN	0.08207	0.628248
5832	chr14	77098097	77117287	ENSG00000198894	NaN	NaN	NaN	NaN	0.011361	0.430172
5833	chr14	77098311	77225462	ENSG00000259164	NaN	NaN	NaN	NaN	0.014023	0.47027
5834	chr14	77116568	77259495	ENSG00000165548	NaN	NaN	NaN	NaN	0.014053	0.486343
5835	chr14	77131270	77142734	ENSG00000177108	NaN	NaN	NaN	NaN	0.026607	0.547453
5836	chr14	77265483	77271312	ENSG00000165553	NaN	NaN	NaN	NaN	0.028826	0.575399
5837	chr14	77274956	77320884	ENSG00000009830	NaN	NaN	NaN	NaN	0.01313	0.470802
5838	chr14	77320884	77331597	ENSG00000100577	NaN	NaN	NaN	NaN	0.020631	0.545225
5839	chr14	77335021	77377109	ENSG00000100580	NaN	NaN	NaN	NaN	0.010312	0.411614
5840	chr14	77376689	77391497	ENSG00000100583	NaN	NaN	NaN	NaN	0.016951	0.44503
5841	chr14	77394021	77423517	ENSG00000165555	NaN	NaN	NaN	NaN	0.010002	0.41409
5842	chr14	77426675	77457952	ENSG00000151445	NaN	NaN	NaN	NaN	0.010263	0.416216
5843	chr14	77457870	77469474	ENSG00000100591	NaN	NaN	NaN	NaN	0.018444	0.460445
5844	chr14	77474394	77498850	ENSG00000100593	NaN	NaN	NaN	NaN	0.018483	0.527437
5845	chr14	77505997	77616773	ENSG00000100596	NaN	NaN	NaN	NaN	0.011432	0.41125
5846	chr14	77672404	77708020	ENSG00000100601	NaN	NaN	NaN	NaN	0.01213	0.423546
5847	chr14	77708071	77761104	ENSG00000119705	NaN	NaN	NaN	NaN	0.012766	0.412894
5848	chr14	77717599	77761207	ENSG00000100603	NaN	NaN	NaN	NaN	0.012865	0.411255
5849	chr14	77760830	77769742	ENSG00000197734	NaN	NaN	NaN	NaN	0.016833	0.424372
5850	chr14	77800083	77935012	ENSG00000063761	NaN	NaN	NaN	NaN	0.011932	0.474081
5851	chr14	78242391	79868290	ENSG00000021645	NaN	NaN	NaN	NaN	0.007751	0.429553
5852	chr14	80197527	80387757	ENSG00000211448	NaN	NaN	NaN	NaN	0.006281	0.374534
5853	chr14	80476983	80959517	ENSG00000100629	NaN	NaN	NaN	NaN	0.006541	0.370823
5854	chr14	80954989	81146302	ENSG00000165409	NaN	NaN	NaN	NaN	0.007111	0.385876
5855	chr14	81175452	81221377	ENSG00000165417	NaN	NaN	NaN	NaN	0.011563	0.377463
5856	chr14	81260656	81436465	ENSG00000140022	NaN	NaN	NaN	NaN	0.008392	0.405489
5857	chr14	81471549	81533861	ENSG00000071537	NaN	NaN	NaN	NaN	0.008698	0.384838
5858	chr14	85528599	85529386	ENSG00000258945	NaN	NaN	NaN	NaN	0.024173	0.45108
5859	chr14	85530144	85654426	ENSG00000185070	NaN	NaN	NaN	NaN	0.011452	0.400368
5860	chr14	86905778	86922755	ENSG00000258804	NaN	NaN	NaN	NaN	0.006303	0.35018
5861	chr14	87837820	87993665	ENSG00000054983	NaN	NaN	NaN	NaN	0.006261	0.406399
5862	chr14	88005124	88014811	ENSG00000140030	NaN	NaN	NaN	NaN	0.00733	0.359967
5863	chr14	88180103	88326907	ENSG00000100433	NaN	NaN	NaN	NaN	0.010312	0.437154
5864	chr14	88384924	88470350	ENSG00000042317	NaN	NaN	NaN	NaN	0.007761	0.37903
5865	chr14	88465778	88554733	ENSG00000070778	NaN	NaN	NaN	NaN	0.011984	0.412815
5866	chr14	88562909	88627596	ENSG00000100722	NaN	NaN	NaN	NaN	0.0111	0.402013
5867	chr14	88612431	88792752	ENSG00000165521	NaN	NaN	NaN	NaN	0.006441	0.373844
5868	chr14	88824153	88881078	ENSG00000165533	NaN	NaN	NaN	NaN	0.006992	0.366061
5869	chr14	89124871	89619149	ENSG00000053254	NaN	NaN	NaN	NaN	0.011552	0.432984
5870	chr14	89628921	89642671	ENSG00000258792	NaN	NaN	NaN	NaN	0.010692	0.420436
5871	chr14	89794669	89954777	ENSG00000140025	NaN	NaN	NaN	NaN	0.009042	0.405379
5872	chr14	89954939	90044768	ENSG00000042088	NaN	NaN	NaN	NaN	0.009596	0.421356
5873	chr14	90061765	90185857	ENSG00000152315	NaN	NaN	NaN	NaN	0.012062	0.439385
5874	chr14	90256495	90275429	ENSG00000100764	NaN	NaN	NaN	NaN	0.015793	0.447924
5875	chr14	90267856	90332137	ENSG00000119720	NaN	NaN	NaN	NaN	0.014779	0.441764
5876	chr14	90396502	90408261	ENSG00000198668	NaN	NaN	NaN	NaN	0.027981	0.470958
5877	chr14	90524564	90816479	ENSG00000165914	NaN	NaN	NaN	NaN	0.017213	0.501245
5878	chr14	90847862	91060636	ENSG00000100784	NaN	NaN	NaN	NaN	0.008151	0.380965
5879	chr14	91060333	91225632	ENSG00000133943	NaN	NaN	NaN	NaN	0.013482	0.460788
5880	chr14	91232532	91253925	ENSG00000119714	NaN	NaN	NaN	NaN	0.022999	0.519048
5881	chr14	91242759	91252211	ENSG00000258875	NaN	NaN	NaN	NaN	0.016929	0.508887
5882	chr14	91271323	91417844	ENSG00000015133	NaN	NaN	NaN	NaN	0.020564	0.512477
5883	chr14	91457611	91510554	ENSG00000100796	NaN	NaN	NaN	NaN	0.012806	0.400261
5884	chr14	91580696	91780707	ENSG00000133962	NaN	NaN	NaN	NaN	0.008021	0.395117
5885	chr14	91779751	91867536	ENSG00000165929	NaN	NaN	NaN	NaN	0.007461	0.379723
5886	chr14	91869412	91947987	ENSG00000140092	NaN	NaN	NaN	NaN	0.01405	0.472122
5887	chr14	91965991	92040896	ENSG00000100815	NaN	NaN	NaN	NaN	0.010266	0.379721
5888	chr14	92038652	92106621	ENSG00000066427	NaN	NaN	NaN	NaN	0.01458	0.427842
5889	chr14	92116122	92121917	ENSG00000183648	NaN	NaN	NaN	NaN	0.024853	0.442105
5890	chr14	92121937	92172145	ENSG00000165934	NaN	NaN	NaN	NaN	0.010755	0.396013
5891	chr14	92322581	92501483	ENSG00000140090	NaN	NaN	NaN	NaN	0.014153	0.479001
5892	chr14	92513774	92688994	ENSG00000100599	NaN	NaN	NaN	NaN	0.013192	0.480732
5893	chr14	92703807	92748702	ENSG00000100600	NaN	NaN	NaN	NaN	0.018087	0.472859
5894	chr14	92794231	92839963	ENSG00000066455	NaN	NaN	NaN	NaN	0.010693	0.396134
5895	chr14	92923080	92935293	ENSG00000100604	NaN	NaN	NaN	NaN	0.0217	0.56358
5896	chr14	92936914	93116320	ENSG00000100605	NaN	NaN	NaN	NaN	0.019053	0.538702
5897	chr14	93182196	93184928	ENSG00000165943	NaN	NaN	NaN	NaN	0.036617	0.515739
5898	chr14	93184951	93187089	ENSG00000153485	NaN	NaN	NaN	NaN	0.044455	0.480823
5899	chr14	93184973	93218586	ENSG00000259066	NaN	NaN	NaN	NaN	0.01675	0.429982
5900	chr14	93202894	93207094	ENSG00000170270	NaN	NaN	NaN	NaN	0.023101	0.433571
5901	chr14	93207056	93229215	ENSG00000012963	NaN	NaN	NaN	NaN	0.017104	0.432962
5902	chr14	93237550	93333092	ENSG00000011114	NaN	NaN	NaN	NaN	0.010488	0.400798
5903	chr14	93333219	93707876	ENSG00000133958	NaN	NaN	NaN	NaN	0.007971	0.397478
5904	chr14	93347191	93348356	ENSG00000187581	NaN	NaN	NaN	NaN	0.060137	0.536481
5905	chr14	93718298	93788481	ENSG00000175785	NaN	NaN	NaN	NaN	0.017127	0.52014
5906	chr14	93918894	93929608	ENSG00000140067	NaN	NaN	NaN	NaN	0.018949	0.526134
5907	chr14	93934153	93976791	ENSG00000100628	NaN	NaN	NaN	NaN	0.018482	0.524415
5908	chr14	93939555	93944129	ENSG00000258987	NaN	NaN	NaN	NaN	0.022305	0.532794
5909	chr14	94026329	94048930	ENSG00000089723	NaN	NaN	NaN	NaN	0.019027	0.527676
5910	chr14	94048291	94081245	ENSG00000089737	NaN	NaN	NaN	NaN	0.010136	0.433756
5911	chr14	94081282	94103846	ENSG00000165948	NaN	NaN	NaN	NaN	0.011701	0.451649
5912	chr14	94104836	94116698	ENSG00000165949	NaN	NaN	NaN	NaN	0.014923	0.486933
5913	chr14	94127779	94130253	ENSG00000119632	NaN	NaN	NaN	NaN	0.022645	0.545675
5914	chr14	94146128	94279735	ENSG00000119698	NaN	NaN	NaN	NaN	0.008171	0.379985
5915	chr14	94280455	94293271	ENSG00000140093	NaN	NaN	NaN	NaN	0.010222	0.446785
5916	chr14	94304248	94323394	ENSG00000170099	NaN	NaN	NaN	NaN	0.009141	0.452732
