chr	str	end	name	length	CpG%	GC%
chr15	44711477	44718877	ENSG00000166710	7400	0.016083	0.426216
chr15	44728988	44767829	ENSG00000185880	38841	0.007904	0.399166
chr15	44956702	44979229	ENSG00000167014	22527	0.009722	0.375061
chr15	45023104	45077185	ENSG00000140263	54081	0.010595	0.452839
chr15	45114321	45118421	ENSG00000140274	4100	0.042449	0.586585
chr15	45092650	45114344	ENSG00000140279	21694	0.022081	0.548539
chr15	45129933	45165576	ENSG00000137857	35643	0.015908	0.529024
chr15	45117367	45129938	ENSG00000140254	12571	0.015911	0.492005
chr15	45167214	45201175	ENSG00000138606	33961	0.01861	0.508819
chr15	45252230	45277845	ENSG00000137860	25615	0.006715	0.411517
chr15	45361124	45402327	ENSG00000171766	41203	0.011359	0.402471
chr15	45402331	45421419	ENSG00000171763	19088	0.016189	0.414711
chr15	45430529	45448761	ENSG00000166920	18232	0.01289	0.443232
chr15	45479611	45522807	ENSG00000104154	43196	0.011182	0.398995
chr15	45587123	45615999	ENSG00000104164	28876	0.01039	0.3968
chr15	45587351	45676314	ENSG00000260170	88963	0.011016	0.429156
chr15	45631148	45691294	ENSG00000137767	60146	0.011938	0.449207
chr15	47133652	47134026	ENSG00000259752	374	0.024129	0.5
chr15	47184101	47774223	ENSG00000137872	590122	0.006601	0.369073
chr15	48120972	48142672	ENSG00000188467	21700	0.005484	0.353134
chr15	48134631	48178517	ENSG00000104177	43886	0.006221	0.339174
chr15	48191539	48203756	ENSG00000233932	12217	0.005321	0.354097
chr15	48191664	48304078	ENSG00000074803	112414	0.006951	0.380285
chr15	48331011	48343373	ENSG00000128951	12362	0.016584	0.399612
chr15	48408306	48645849	ENSG00000166147	237543	0.007411	0.390346
chr15	48712928	48811146	ENSG00000103995	98218	0.006801	0.365982
chr15	48877886	48880183	ENSG00000255302	2297	0.029181	0.41663
chr15	48823735	48963444	ENSG00000185634	139709	0.007631	0.392737
chr15	48988476	49046563	ENSG00000138593	58087	0.007541	0.367862
chr15	49155656	49367869	ENSG00000156958	212213	0.007001	0.376624
chr15	49106068	49155661	ENSG00000166200	49593	0.007743	0.354425
chr15	49423096	49488775	ENSG00000140285	65679	0.004583	0.338434
chr15	49326962	49620931	ENSG00000166262	293969	0.005961	0.369043
chr15	49620980	49656232	ENSG00000104047	35252	0.005702	0.363043
chr15	50182196	50236395	ENSG00000140284	54199	0.010093	0.422517
chr15	49858238	50182817	ENSG00000104043	324579	0.005681	0.379334
chr15	50241947	50266026	ENSG00000140287	24079	0.011214	0.464139
chr15	50275392	50355408	ENSG00000104064	80016	0.010436	0.393796
chr15	50424380	50514419	ENSG00000138592	90039	0.011839	0.397661
chr15	50500562	50546708	ENSG00000170236	46146	0.011507	0.40944
chr15	50552473	50686815	ENSG00000092439	134342	0.010012	0.377394
chr15	50702266	50765808	ENSG00000138600	63542	0.012921	0.404347
chr15	50908672	51005900	ENSG00000081014	97228	0.0083	0.379201
chr15	51056598	51105276	ENSG00000183578	48678	0.012367	0.447184
chr15	51208057	51338610	ENSG00000137869	130553	0.009422	0.438445
chr15	51341629	51408013	ENSG00000186417	66384	0.010876	0.447623
chr15	51447711	51622833	ENSG00000104093	175122	0.006361	0.362642
chr15	51681353	51721031	ENSG00000104112	39678	0.008166	0.40123
chr15	51751561	51816368	ENSG00000128872	64807	0.009567	0.415187
chr15	51723011	51751585	ENSG00000140280	28574	0.012704	0.414888
chr15	51829628	51947295	ENSG00000138594	117667	0.010062	0.405599
chr15	51952106	52067372	ENSG00000069956	115266	0.015613	0.436314
chr15	51938025	51971806	ENSG00000166477	33781	0.013114	0.431308
chr15	52109263	52112775	ENSG00000137875	3512	0.035033	0.522494
chr15	52115105	52191369	ENSG00000069966	76264	0.013493	0.453871
chr15	52192322	52295798	ENSG00000128833	103476	0.013012	0.452627
chr15	52307283	52529050	ENSG00000197535	221767	0.007841	0.390946
chr15	52547045	52569883	ENSG00000128989	22838	0.011297	0.384622
chr15	52581317	52709817	ENSG00000047346	128500	0.008051	0.368163
chr15	52756989	52791078	ENSG00000169856	34089	0.021151	0.467189
chr15	53513741	53762878	ENSG00000166415	249137	0.005571	0.360761
chr15	54012904	54633414	ENSG00000137766	620510	0.007071	0.380735
chr15	55180806	55197067	ENSG00000137876	16261	0.008856	0.362585
chr15	55318960	55355648	ENSG00000069943	36688	0.011148	0.399913
chr15	55202966	55319113	ENSG00000069974	116147	0.010382	0.408019
chr15	55317184	55319161	ENSG00000225973	1977	0.036437	0.471421
chr15	55340032	55408510	ENSG00000260916	68478	0.013012	0.403648
chr15	55408548	55418764	ENSG00000261652	10216	0.017817	0.423453
chr15	55410525	55508234	ENSG00000256061	97709	0.014369	0.426726
chr15	55538890	55588947	ENSG00000171016	50057	0.010588	0.393152
chr15	55611546	55743090	ENSG00000166450	131544	0.009722	0.382145
chr15	55826922	55993746	ENSG00000069869	166824	0.008331	0.377974
chr15	56087280	56243266	ENSG00000181827	155986	0.008081	0.377024
chr15	56244009	56445997	ENSG00000151575	201988	0.006351	0.379144
chr15	56421544	56465137	ENSG00000138587	43593	0.006997	0.351937
chr15	56630181	56918571	ENSG00000137871	288390	0.005271	0.342758
chr15	56918623	57299281	ENSG00000140262	380658	0.008021	0.369373
chr15	57375967	57550727	ENSG00000128849	174760	0.010752	0.431883
chr15	57591908	57714745	ENSG00000137878	122837	0.008972	0.415281
chr15	57591941	57685364	ENSG00000263155	93423	0.009098	0.421609
chr15	57706629	57782762	ENSG00000255529	76133	0.010495	0.426569
chr15	58138169	58185911	ENSG00000103569	47742	0.007457	0.406288
chr15	58410569	58569843	ENSG00000166035	159274	0.010592	0.451597
chr15	57953424	58497866	ENSG00000128918	544442	0.006871	0.386996
chr15	58588807	58749978	ENSG00000137845	161171	0.007151	0.361081
chr15	58771192	58861900	ENSG00000128923	90708	0.011884	0.398884
chr15	58865175	59097419	ENSG00000157450	232244	0.013202	0.406019
chr15	58879045	58933653	ENSG00000137776	54608	0.01216	0.387288
chr15	59105078	59125045	ENSG00000157456	19967	0.013172	0.426404
chr15	59206823	59208515	ENSG00000171989	1692	0.024246	0.42435
chr15	59372693	59523549	ENSG00000157470	150856	0.013072	0.431833
chr15	59132434	59372900	ENSG00000157483	240466	0.012942	0.444126
chr15	59594875	59640239	ENSG00000140297	45364	0.008619	0.4327
chr15	59638062	59657541	ENSG00000140307	19479	0.0115	0.397351
chr15	59659146	59689534	ENSG00000140299	30388	0.013493	0.385481
chr15	60004222	60061730	ENSG00000171956	57508	0.011825	0.411212
chr15	60347134	60402883	ENSG00000182718	55749	0.016395	0.449551
chr15	60419609	60479160	ENSG00000128915	59551	0.009034	0.369146
chr15	60488284	61229319	ENSG00000069667	741035	0.009092	0.393937
chr15	61852389	62060473	ENSG00000129003	208084	0.006721	0.347699
chr15	62066977	62070917	ENSG00000198535	3940	0.05509	0.52132
chr15	62163535	62165283	ENSG00000205502	1748	0.102461	0.671625
chr15	62390526	62844631	ENSG00000171914	454105	0.012892	0.456178
chr15	62637172	62645291	ENSG00000259458	8119	0.011579	0.465082
chr15	63042632	63071915	ENSG00000140416	29283	0.017553	0.450534
chr15	63121800	63142061	ENSG00000103642	20261	0.014018	0.39998
chr15	63125872	63158021	ENSG00000185088	32149	0.012256	0.398519
chr15	63189469	63267782	ENSG00000166128	78313	0.0095	0.398261
chr15	63276018	63309126	ENSG00000138613	33108	0.0132	0.407605
chr15	63321378	63382161	ENSG00000074410	60783	0.014264	0.48451
chr15	63504511	63594640	ENSG00000140455	90129	0.00952	0.384427
chr15	63597353	63602428	ENSG00000197361	5075	0.042964	0.57064
chr15	63608618	63833942	ENSG00000103657	225324	0.008462	0.391977
chr15	63907036	64072033	ENSG00000035664	164997	0.009582	0.46998
chr15	64072559	64094018	ENSG00000166797	21459	0.013468	0.417354
chr15	64094123	64146090	ENSG00000028528	51967	0.011912	0.436758
chr15	64151715	64157481	ENSG00000157734	5766	0.033131	0.580819
chr15	64155812	64163205	ENSG00000166794	7393	0.022863	0.529284
chr15	64165517	64356187	ENSG00000169118	190670	0.008982	0.407309
chr15	64180348	64373781	ENSG00000259316	193433	0.009432	0.400008
chr15	64364311	64387687	ENSG00000166803	23376	0.017711	0.433393
chr15	64387748	64455303	ENSG00000103671	67555	0.012893	0.421079
chr15	64460742	64686068	ENSG00000180357	225326	0.011632	0.424202
chr15	64687573	64703281	ENSG00000180304	15708	0.012861	0.478228
chr15	64739892	64775587	ENSG00000166831	35695	0.023057	0.527133
chr15	64815632	64825668	ENSG00000140451	10036	0.025311	0.552411
chr15	64841883	64868007	ENSG00000241839	26124	0.013628	0.53958
chr15	64841883	64930920	ENSG00000249240	89037	0.014668	0.509586
chr15	64911902	64958700	ENSG00000166839	46798	0.011796	0.467541
chr15	64963021	64990310	ENSG00000090487	27289	0.01715	0.440397
chr15	65001512	65029639	ENSG00000103707	28127	0.01184	0.400007
chr15	65045370	65053396	ENSG00000186198	8026	0.015576	0.477947
chr15	65053337	65076690	ENSG00000103710	23353	0.016316	0.521389
chr15	65076816	65078192	ENSG00000234438	1376	0.122182	0.704942
chr15	65092770	65115197	ENSG00000246922	22427	0.01583	0.488563
chr15	65117379	65133836	ENSG00000090470	16457	0.019567	0.457252
chr15	65148219	65185342	ENSG00000166855	37123	0.013388	0.400022
chr15	65194758	65211488	ENSG00000138615	16730	0.013091	0.499701
chr15	65234460	65300618	ENSG00000138617	66158	0.015342	0.469195
chr15	65327127	65378040	ENSG00000174498	50913	0.019347	0.51861
chr15	65381464	65423072	ENSG00000103742	41608	0.020357	0.518915
chr15	65442463	65517704	ENSG00000074603	75241	0.012573	0.409737
chr15	65530418	65578352	ENSG00000074696	47934	0.013206	0.425523
chr15	65578753	65611289	ENSG00000138614	32536	0.010297	0.406657
chr15	65611366	65660995	ENSG00000074621	49629	0.009188	0.447299
chr15	65726054	65891991	ENSG00000103769	165937	0.010712	0.392047
chr15	65658046	65792293	ENSG00000174485	134247	0.007561	0.366532
chr15	65895079	66253747	ENSG00000157890	358668	0.010082	0.484972
chr15	66293217	66333898	ENSG00000166938	40681	0.014356	0.429168
chr15	66336206	66386746	ENSG00000075131	50540	0.018263	0.440542
chr15	66386817	66492312	ENSG00000169032	105495	0.011602	0.446586
chr15	66490135	66497813	ENSG00000174446	7678	0.014589	0.445428
chr15	66504959	66550128	ENSG00000174442	45169	0.01118	0.402754
chr15	66498015	66524532	ENSG00000174444	26517	0.014821	0.420636
chr15	66547179	66565979	ENSG00000188501	18800	0.01415	0.448191
chr15	66582190	66685794	ENSG00000259471	103604	0.013822	0.499865
chr15	66702228	66782848	ENSG00000137834	80620	0.017118	0.508273
chr15	67063763	67195195	ENSG00000166949	131432	0.014733	0.474591
chr15	67142734	67146939	ENSG00000259202	4205	0.009753	0.453032
chr15	67254800	67502260	ENSG00000103599	247460	0.005781	0.371453
chr15	67201033	67255195	ENSG00000103591	54162	0.010192	0.394871
chr15	67521068	67530143	ENSG00000189227	9075	0.019396	0.392066
chr15	67542709	67807123	ENSG00000137764	264414	0.008982	0.394267
chr15	67819704	67834561	ENSG00000188779	14857	0.060985	0.6014
chr15	68054179	68198603	ENSG00000033800	144424	0.009912	0.375414
chr15	68190705	68206110	ENSG00000129007	15405	0.014217	0.506978
chr15	68193801	68229718	ENSG00000260007	35917	0.019713	0.528886
chr15	68206992	68257211	ENSG00000128973	50219	0.018041	0.47263
chr15	68277803	68295865	ENSG00000169018	18062	0.013399	0.39071
chr15	68296533	68432162	ENSG00000137809	135629	0.013432	0.500025
chr15	68578969	68727806	ENSG00000103647	148837	0.013042	0.491794
chr15	68818221	68946811	ENSG00000258484	128590	0.013352	0.4113
chr15	68778535	68820897	ENSG00000140350	42362	0.019924	0.493933
chr15	68930525	69062743	ENSG00000255346	132218	0.008902	0.41109
chr15	69160584	69272217	ENSG00000138604	111633	0.006971	0.366482
chr15	69298947	69407780	ENSG00000137819	108833	0.012252	0.47145
chr15	69414246	69448427	ENSG00000137807	34181	0.011791	0.39364
chr15	69452784	69456194	ENSG00000137818	3410	0.031094	0.4739
chr15	70047790	70098176	ENSG00000140332	50386	0.020601	0.521474
chr15	70654554	70763593	ENSG00000137831	109039	0.007291	0.370733
chr15	70853239	71053657	ENSG00000137821	200418	0.009232	0.389636
chr15	70829130	70854159	ENSG00000166173	25029	0.014184	0.446242
chr15	70881342	70892785	ENSG00000129028	11443	0.011799	0.372105
chr15	71096952	71783383	ENSG00000187720	686431	0.010972	0.429503
chr15	71110244	71115494	ENSG00000225362	5250	0.01848	0.465524
chr15	71792638	71818259	ENSG00000278570	25621	0.018189	0.495804
chr15	72114258	72143688	ENSG00000166192	29430	0.013354	0.403568
chr15	71822289	72118577	ENSG00000066933	296288	0.006611	0.365282
chr15	72159807	72197785	ENSG00000175318	37978	0.015746	0.494128
chr15	72199029	72231822	ENSG00000067225	32793	0.017077	0.483792
chr15	72241181	72272999	ENSG00000137817	31818	0.010875	0.439405
chr15	72266746	72319946	ENSG00000273025	53200	0.013778	0.477406
chr15	72284727	72375981	ENSG00000260729	91254	0.012087	0.458818
chr15	72340919	72376476	ENSG00000213614	35557	0.010884	0.45735
chr15	72398273	72408029	ENSG00000187806	9756	0.007483	0.413592
chr15	72474326	72602985	ENSG00000166233	128659	0.010252	0.386566
chr15	72654738	72666394	ENSG00000215186	11656	0.015101	0.533802
chr15	72675783	72686149	ENSG00000175202	10366	0.013603	0.43961
chr15	72686179	72738476	ENSG00000140463	52297	0.009867	0.407557
chr15	72751369	72785846	ENSG00000159322	34477	0.012095	0.435247
chr15	73051710	73305206	ENSG00000067141	253496	0.008602	0.378944
chr15	73319859	73369264	ENSG00000138622	49405	0.019047	0.550855
chr15	73443158	73560014	ENSG00000183324	116856	0.007191	0.383755
chr15	73560014	73634134	ENSG00000156642	74120	0.009363	0.412021
chr15	73683966	73714518	ENSG00000103855	30552	0.016235	0.525105
chr15	73735431	73752747	ENSG00000205363	17316	0.018135	0.548914
chr15	73873608	73889214	ENSG00000167139	15606	0.010958	0.482058
chr15	73925989	73952137	ENSG00000129038	26148	0.018396	0.550138
chr15	73978923	73994622	ENSG00000067221	15699	0.016372	0.528378
chr15	73994673	74047812	ENSG00000140464	53139	0.014302	0.47818
chr15	74069857	74082550	ENSG00000159289	12693	0.014576	0.522099
chr15	74100311	74138540	ENSG00000167178	38229	0.025636	0.508855
chr15	74125915	74129278	ENSG00000248540	3363	0.046698	0.561701
chr15	74173671	74176872	ENSG00000129009	3201	0.03125	0.608247
chr15	74179466	74212267	ENSG00000137868	32801	0.014787	0.552148
chr15	74236289	74336472	ENSG00000140481	100183	0.012952	0.536971
chr15	74337759	74367740	ENSG00000140459	29981	0.01431	0.475935
chr15	74409289	74434467	ENSG00000138623	25178	0.021607	0.579315
chr15	74445977	74461182	ENSG00000138629	15205	0.014141	0.479513
chr15	74541177	74598131	ENSG00000179361	56954	0.013696	0.46671
chr15	74598500	74645414	ENSG00000179335	46914	0.016648	0.542546
chr15	74630558	74696292	ENSG00000179151	65734	0.010999	0.437004
chr15	74719542	74725610	ENSG00000140465	6068	0.008406	0.513349
chr15	74748844	74756202	ENSG00000140505	7358	0.016719	0.52025
chr15	74782057	74803198	ENSG00000103653	21141	0.022942	0.566388
chr15	74812716	74825758	ENSG00000140506	13042	0.017483	0.565481
chr15	74826547	74831802	ENSG00000213578	5255	0.021127	0.533777
chr15	74836116	74843346	ENSG00000140474	7230	0.02822	0.598755
chr15	74843730	74873365	ENSG00000140497	29635	0.01559	0.510477
chr15	74890005	74902219	ENSG00000178802	12214	0.015721	0.518585
chr15	74899987	74907121	ENSG00000178761	7134	0.021309	0.511354
chr15	74919791	74938168	ENSG00000178741	18377	0.02291	0.449312
chr15	74957219	75021496	ENSG00000198794	64277	0.017409	0.483112
chr15	74954416	74957464	ENSG00000178718	3048	0.062028	0.628609
chr15	75023555	75117462	ENSG00000138621	93907	0.013673	0.47941
chr15	75195643	75212169	ENSG00000167173	16526	0.023903	0.583565
chr15	75258558	75295530	ENSG00000140478	36972	0.012442	0.496051
chr15	75258599	75270199	ENSG00000167195	11600	0.015088	0.533966
chr15	75335891	75343224	ENSG00000140365	7333	0.018822	0.534842
chr15	75346955	75357114	ENSG00000140398	10159	0.031601	0.587952
chr15	75355207	75368630	ENSG00000140400	13423	0.023096	0.57245
chr15	75369379	75455842	ENSG00000169375	86463	0.01677	0.441322
chr15	75463251	75579289	ENSG00000169410	116038	0.015843	0.450907
chr15	75598083	75626469	ENSG00000169371	28386	0.018002	0.473614
chr15	75647906	75662301	ENSG00000173548	14395	0.018202	0.562001
chr15	75639085	75648706	ENSG00000177971	9621	0.033056	0.522087
chr15	75674322	75712848	ENSG00000173546	38526	0.022505	0.59295
chr15	75723977	75727688	ENSG00000182950	3711	0.018868	0.554298
chr15	75843285	75901078	ENSG00000140367	57793	0.009776	0.385756
chr15	75903859	75942510	ENSG00000167196	38651	0.009314	0.394608
chr15	75935969	76059795	ENSG00000169752	123826	0.006791	0.377944
chr15	76059837	76229121	ENSG00000169758	169284	0.012282	0.458708
chr15	76215355	76311472	ENSG00000140374	96117	0.009676	0.401365
chr15	76336724	76342476	ENSG00000159556	5752	0.062076	0.594924
chr15	76347904	76905444	ENSG00000140386	557540	0.006761	0.399818
chr15	76931619	76954392	ENSG00000117906	22773	0.013174	0.38976
chr15	76993359	77037332	ENSG00000140368	43973	0.017056	0.565051
chr15	77041404	77083984	ENSG00000140391	42580	0.013434	0.419211
chr15	77100656	77420144	ENSG00000173517	319488	0.006761	0.399948
chr15	77420412	77485607	ENSG00000140382	65195	0.007286	0.382223
chr15	77613027	77820900	ENSG00000169783	207873	0.016813	0.548163
chr15	77984036	78077724	ENSG00000167202	93688	0.014186	0.479869
chr15	78077808	78104909	ENSG00000183476	27101	0.011476	0.489871
chr15	78131498	78171949	ENSG00000166411	40451	0.01424	0.444538
chr15	78104606	78131544	ENSG00000136425	26938	0.014738	0.51277
chr15	78167468	78245688	ENSG00000103740	78220	0.013219	0.482332
chr15	78264086	78282196	ENSG00000140403	18110	0.01883	0.47079
chr15	78277835	78299794	ENSG00000140395	21959	0.010702	0.433945
chr15	78340324	78348230	ENSG00000166426	7906	0.022644	0.486466
chr15	78437431	78501456	ENSG00000136381	64025	0.01073	0.394237
chr15	78507564	78537372	ENSG00000188266	29808	0.011474	0.43183
chr15	78540405	78552419	ENSG00000041357	12014	0.014318	0.423173
chr15	78565520	78595269	ENSG00000169684	29749	0.013514	0.404282
chr15	78593052	78621295	ENSG00000080644	28243	0.016323	0.47017
chr15	78624119	78727754	ENSG00000117971	103635	0.011102	0.466199
chr15	78810487	78898133	ENSG00000185787	87646	0.018187	0.453997
chr15	78759203	78811431	ENSG00000136378	52228	0.021847	0.560351
chr15	78921058	78949574	ENSG00000103811	28516	0.019569	0.524232
chr15	78959947	79090773	ENSG00000058335	130826	0.012912	0.496764
chr15	79293285	79298235	ENSG00000235711	4950	0.008891	0.416364
chr15	79311062	79427432	ENSG00000166557	116370	0.008642	0.422912
chr15	79432516	79472290	ENSG00000169330	39774	0.010535	0.436089
